nombre,formato,precio,precio_ud/Kg/L,marca,categoria
jamon gran reserva 18 meses duroc,1 paquete,29.5,29.5,LA HOGUERA,frescos
jamon reserva duroc reducido en sal 100 gr,100 gr,3.79,37.9,LA HOGUERA,frescos
jamon serrano duroc lonchas 100 gr,100 gr,3.19,31.9,LA HOGUERA,frescos
paleta duroc 100 gr,100 gr,3.29,32.9,LA HOGUERA,frescos
taco lomo 100% natural 50% duroc,1 paquete,8.19,19.9,LA HOGUERA,frescos
torreznos de soria,1 paquete,3.94,17.5,LA HOGUERA,frescos
filete anchoa cantabrico en aceite oliva msc 30 gr,30 gr,1.99,6.63,LA LAREDANA,frescos
pate tapa negra iberico lata pack de 2 2 x 73 gr,2 x 73,3.95,27.05,LA PIARA,frescos
pate de atun en aceite pack de 2 latas 2 x 75 gr,pack de 2 latas,3.99,26.6,LA PIARA,frescos
pate de higado de cerdo lata 3 x 87 gr,3 x 87,3.95,15.13,LA PIARA,frescos
pate higado cerdo -50% grasa tapa negra 2 x 73 gr,2 x 73,3.95,27.05,LA PIARA,frescos
pate picante lata pack de 2 2 x 73 gr,2 x 73,3.95,27.05,LA PIARA,frescos
pate suave natural pack de 2 2 x 75 gr,2 x 75,1.5,10.0,LA PIARA,frescos
pate tapa negra con pedro ximenez 110 gr,110 gr,2.15,19.55,LA PIARA,frescos
pate de higado de cerdo lata 225 gr,lata 225 g,3.89,17.29,LA PIARA,frescos
pate de higado de cerdo tapa negra 75 gr,75 gr,1.99,26.53,LA PIARA,frescos
pate de pollo lata pack de 2 2 x 75 gr,2 x 75,3.99,26.6,LA PIARA,frescos
altervcon 90 gr,90 gr,2.79,31.0,LA SELVA,frescos
altervizo altervego 80 gr,80 gr,2.85,35.63,LA SELVA,frescos
queso azul en lonchas sin lactosa 100 gr,100 gr,2.29,22.9,LAZUR,frescos
queso camembert 250 gr,250 gr,4.09,16.36,LE RUSTIQUE,frescos
jamon cebo 50% iberico  24 meses,1 paquete,54.5,54.5,LEGADO,frescos
"jamon cebo 50% iberico peso aproximado 7,5 k 7,5 kg","7,5 kg",199.0,26.53,LEGADO,frescos
jamon cebo 50% raza iberica 60 gr,60 gr,3.99,66.5,LEGADO,frescos
manteca de cerdo iberico 400 gr,400 gr,3.75,9.38,LEGADO,frescos
mortadela iberica,1 paquete,9.89,9.89,LEGADO,frescos
mortadela iberica finas lonchas 150 gr,150 gr,2.0,13.33,LEGADO,frescos
paleta de cebo iberica 50% raza iberica 60 gr,60 gr,3.99,66.5,LEGADO,frescos
sobrasada iberica 250 gr,250 gr,2.49,9.96,LEGADO,frescos
queso cheddar reserva mature 200 gr,200 gr,3.29,16.45,LEISTON,frescos
jamon serrano lonchas sin aditivos  18 meses 100 gr,100 gr,2.95,29.5,LORIENTE,frescos
"jamon serrano peso aproximado 7,5k 7,5 kg","7,5 kg",65.0,8.67,LORIENTE,frescos
lomo embuchado 50% duroc,1 paquete,20.5,20.5,LORIENTE,frescos
lomo extra adobado,1 paquete,3.29,7.3,LORIENTE,frescos
lomo extra ajillo,1 paquete,2.96,8.45,LORIENTE,frescos
pizcas de jamon 2 x 40 gr,2 x 40,1.35,16.88,LORIENTE,frescos
taquitos de jamon serrano 2 x 75 gr,2 x 75,2.09,13.93,LORIENTE,frescos
chorizo iberico extra en tapas 80 gr,80 gr,2.95,36.88,LOS IBÉRICOS,frescos
jamon de cebo en tapas 50% raza iberica 90 gr,90 gr,6.39,71.0,LOS IBÉRICOS,frescos
lomo de cebo en tapas 50% raza iberica 90 gr,90 gr,5.49,61.0,LOS IBÉRICOS,frescos
paleta de cebo en tapas 50% raza iberica 90 gr,90 gr,6.29,69.89,LOS IBÉRICOS,frescos
salchichon iberico extra en tapas 80 gr,80 gr,2.95,36.88,LOS IBÉRICOS,frescos
burger angus m.vergara 2 unidades 320 gr,320 gr,5.99,18.72,M. VERGARA,frescos
queso edam barra leche vaca pasteurizada,1 paquete,11.9,11.9,M.VICENTE,frescos
queso maasdam tierno leche mezcla pasteurzad,1 paquete,12.9,12.9,M.VICENTE,frescos
pies cocidos de cerdo al vacio,1 paquete,4.0,7.99,MAFRICA,frescos
preparado arroz al horno,1 paquete,5.16,7.9,MAFRICA,frescos
cottage natural 0% materia grasa 200 gr,200 gr,1.4,7.0,MARGUI,frescos
morcilla de burgos 265 gr,265 gr,1.58,5.96,MARI PAZ,frescos
bocaditos de gamba . 245 gr,245 gr,4.5,18.37,MARINES,frescos
rabas empanadas . 245 gr,245 gr,3.85,15.71,MARINES,frescos
bloc higado de pato 2 x 40 gr,2 x 40,6.39,79.88,MARTIKO,frescos
foie gras entero de pato micuit skin 100 gr,100 gr,8.3,83.0,MARTIKO,frescos
jamon de pato 40 gr,40 gr,2.95,7.38,MARTIKO,frescos
pate superior oca foie 2 x 75 gr,2 x 75,3.99,26.6,MARTIKO,frescos
pate superior pato foie 2 x 75 gr,2 x 75,3.99,26.6,MARTIKO,frescos
pate de oca 130 gr,130 gr,4.15,31.92,MARTIKO,frescos
pate de pato 130 gr,130 gr,3.99,30.69,MARTIKO,frescos
pate de pato c/cebolla caramelizada 75 gr,75 gr,2.25,30.0,MARTIKO,frescos
chorizo extra asturiano 250 gr,250 gr,2.99,11.96,MAYBE,frescos
compango asturiano 250 gr,250 gr,2.95,11.8,MAYBE,frescos
minibabybel enrollado 5 unidades 85 gr,85 gr,2.59,30.47,MINIBABYBEL,frescos
queso minibabybel malla 10 unidades 200 gr,200 gr,4.75,23.75,MINIBABYBEL,frescos
queso minibabybel mix 9 unidades 180 gr,x 9 unidades,4.45,24.72,MINIBABYBEL,frescos
bacon 1/2 pieza 5 m sin lactosa,2 pieza,14.9,14.9,MONELLS,frescos
cintas de bacon 2 x 100 gr,2 x 100,2.05,10.25,MONELLS,frescos
fiambre de pechuga de pavo,1 paquete,13.5,13.5,MONELLS,frescos
jamon cocido artesano,1 paquete,11.9,11.9,MONELLS,frescos
jamon cocido extra 95% carne g.seleccion,1 paquete,16.9,16.9,MONELLS,frescos
taco de bacon 300 gr,300 gr,3.0,10.0,MONELLS,frescos
tiras ahumadas 93% carne 100 gr,100 gr,1.69,16.9,MONELLS,frescos
chorizo iberico de bellota,1 paquete,36.5,36.5,MONTARAZ,frescos
jamon cebo de campo 50% iberico 24 meses,1 paquete,64.5,64.5,MONTARAZ,frescos
jamon de bellota 100% raza iberica 90 gr,90 gr,11.45,127.23,MONTARAZ,frescos
lomo bellota 100% raza iberica,1 paquete,66.9,66.9,MONTARAZ,frescos
lomo de bellota 100 %  iberico- sin aditivos 80 gr,80 gr,5.19,64.88,MONTARAZ,frescos
lomo de cebo de campo 50% raza iberica,1 paquete,59.9,59.9,MONTARAZ,frescos
salchichon iberico de bellota,1 paquete,36.5,36.5,MONTARAZ,frescos
tabla de surtido iberico de cebo 120 gr,120 gr,5.99,49.92,MONTARAZ,frescos
taco lomo iberico cebo campo 50% raza iberica,1 paquete,15.61,51.99,MONTARAZ,frescos
lacon en tapas cortado a mano 150 gr,150 gr,2.99,19.93,MRM,frescos
panceta curada doble,1 paquete,16.5,16.5,NANA,frescos
alas crunchy chicken,1 paquete,3.58,7.15,NATURAVIA,frescos
filete pechuga de pollo empanado,1 paquete,4.35,8.69,NATURAVIA,frescos
pincho pechuga pollo teriyaki,1 paquete,4.49,12.79,NATURAVIA,frescos
solomillo de pollo crujiente,1 paquete,4.78,9.55,NATURAVIA,frescos
caña lomo en lonchas 40 gr,40 gr,1.2,3.0,NAVIDUL,frescos
chorizo iberico lonchas 40 gr,40 gr,1.0,2.5,NAVIDUL,frescos
jamon curado 1/2 lonchas 45 gr,45 gr,1.0,2.22,NAVIDUL,frescos
jamon curado 138 gr,138 gr,3.79,27.46,NAVIDUL,frescos
jamon curado reducido en sal 45 gr,45 gr,1.0,2.22,NAVIDUL,frescos
jamon reserva 12 mes peso aproximado 7-8 k 7 kg,7 kg,86.0,12.29,NAVIDUL,frescos
salchichon iberico lonchas 40 gr,40 gr,1.0,2.5,NAVIDUL,frescos
butifarra catalana 150 gr,150 gr,1.99,13.27,NOEL,frescos
jamon cocido delizias 120 gr,120 gr,2.35,19.58,NOEL,frescos
jamon cocido extra delizias petalos 90 gr,90 gr,2.49,27.67,NOEL,frescos
jamon cocido grand bouquet 140 gr,140 gr,1.89,13.5,NOEL,frescos
pechuguita pollo cocida delizias 99% carne 100 gr,100 gr,2.08,20.8,NOEL,frescos
petalos pechuga pavo 90 gr,90 gr,2.59,28.78,NOEL,frescos
camembert 240 gr,240 gr,2.0,8.33,NORMANDIE,frescos
tinta de sepia 8 bolsitas 32 gr,32 gr,2.15,6.72,NORTINDAL,frescos
queso gouda curado leche pasteurizada gi04,1 paquete,18.5,18.5,O. AMSTERDAM,frescos
mortadela estilo italiano,1 paquete,12.99,12.99,O.MAYER,frescos
queso gouda curado cuña 200 gr,200 gr,4.99,24.95,OLD AMSTERDA,frescos
bacon en lonchas 150 gr,150 gr,2.4,16.0,OSCAR MAYER,frescos
salchicha wieners pollo 200 gr,200 gr,1.35,6.75,OSCAR MAYER,frescos
salchichas jumbo 350 gr,350 gr,2.55,7.29,OSCAR MAYER,frescos
salchichas wieners 200 gr,200 gr,1.35,6.75,OSCAR MAYER,frescos
salchichas wieners bocadillo 275 gr,275 gr,1.85,6.73,OSCAR MAYER,frescos
salchichas wieners pavo 200 gr,200 gr,1.35,6.75,OSCAR MAYER,frescos
salchichas wieners queso 200 gr,200 gr,1.35,6.75,OSCAR MAYER,frescos
chorizo dulce extra 250 gr,250 gr,3.99,15.96,PALACIOS,frescos
chorizo vela 140 gr,140 gr,1.99,14.21,PALACIOS,frescos
cecina,1 paquete,42.9,42.9,PALCARSA,frescos
cecina 80 gr,80 gr,3.89,48.63,PALCARSA,frescos
chorizo de leon extra dulce 100 gr,100 gr,2.15,21.5,PALCARSA,frescos
chorizo de leon extra picante 100 gr,100 gr,2.15,21.5,PALCARSA,frescos
chorizo de leon granel,1 paquete,4.54,18.9,PALCARSA,frescos
chorizo de leon picante granel,1 paquete,4.54,18.9,PALCARSA,frescos
salchichon de leon extra en lonchas 100 gr,100 gr,2.15,21.5,PALCARSA,frescos
queso roquefort cuña 100 gr,100 gr,2.89,28.9,PAPILLON,frescos
queso tomme brebis leche oveja pasteurizad,1 paquete,29.9,29.9,PAPILLON,frescos
roquefort dop leche oveja cruda,1 paquete,23.7,23.7,PASTOURELLE,frescos
langostino ajo/perejil 200 gr,200 gr,4.99,24.95,PESCANOVA,frescos
langostino pelado cocido 150 gr,150 gr,4.99,33.27,PESCANOVA,frescos
langostinos coc rodolfo 500 gr,500 gr,6.49,12.98,PESCANOVA,frescos
queso azul vaca oveja porcion 125 gr,125 gr,2.36,18.88,PEÑASANTA,frescos
philadelphia finas hierbas 150 gr,150 gr,2.7,18.0,PHILADELPHIA,frescos
philadelphia light tarrina 200 gr,200 gr,2.25,11.25,PHILADELPHIA,frescos
philadelphia light tarrina 350 gr,350 gr,3.69,10.54,PHILADELPHIA,frescos
philadelphia natural tarrina 200 gr,200 gr,2.25,11.25,PHILADELPHIA,frescos
philadelphia natural tarrina 350 gr,350 gr,3.69,10.54,PHILADELPHIA,frescos
philadelphia salmon 150 gr,150 gr,2.7,18.0,PHILADELPHIA,frescos
philadelphia vegetal 100% vegano 145 gr,145 gr,3.1,21.38,PHILADELPHIA,frescos
philadelpia natural monodosis 4 x 35 gr,4 x 35,1.8,12.86,PHILADELPHIA,frescos
cabeza de cerdo primera,1 paquete,14.5,14.5,PICKEN,frescos
cabeza de cerdo de primera 150 gr,150 gr,1.79,11.93,PICKEN,frescos
cabeza de jabali iberica trufa y pistachos (1%),1 paquete,17.5,17.5,PICKEN,frescos
cabeza de jabali iberica a la trufa 150 gr,150 gr,2.35,15.67,PICKEN,frescos
salchicha bratwurst 300 gr,300 gr,4.05,13.5,PICKEN,frescos
salchicha frankfurt 300 gr,300 gr,4.05,13.5,PICKEN,frescos
salchicha picante bockwurst 170 gr,170 gr,2.89,17.0,PICKEN,frescos
snack de queso infantil 80 gr,80 gr,2.39,29.88,PIK NIK,frescos
crema de  brie con trufa 105 gr,105 gr,1.95,18.57,PRESIDENT,frescos
crema de camembert tarrina 125 gr,125 gr,1.95,15.6,PRESIDENT,frescos
crema de queso azul tarrina 125 gr,125 gr,1.95,15.6,PRESIDENT,frescos
crema de queso cheddar 125 gr,125 gr,1.95,15.6,PRESIDENT,frescos
crema de queso semicurado tarrina 125 gr,125 gr,1.95,15.6,PRESIDENT,frescos
medallones queso cabra 200 gr,200 gr,2.99,14.95,PRESIDENT,frescos
queso brie cuña 200 gr,200 gr,3.29,16.45,PRESIDENT,frescos
queso cabra rulo unidad 180 gr,180 gr,3.75,20.83,PRESIDENT,frescos
queso camembert porciones 250 gr,250 gr,3.89,15.56,PRESIDENT,frescos
queso rallado  emmental frances 90 gr,90 gr,2.49,27.67,PRESIDENT,frescos
alitas brooklyn barbacoa,1 paquete,3.43,5.69,PUJANTE,frescos
medio pulpo cocido 350 gr,350 gr,12.5,35.71,PULPOSUR,frescos
"queso arzua-ulloa dop peso aproximado 550 gr. 0,55 kg","0,55 kg",5.79,10.53,Q.BARRAL,frescos
"queso tetilla dop peso aproximado 550 gr. 0,55 kg","0,55 kg",5.79,10.53,Q.BARRAL,frescos
jamon gran reserva 100% natural 18 meses,1 paquete,29.0,29.0,REDONDO I.,frescos
jamon serrano natural gran reserva 100 gr,100 gr,3.55,35.5,REDONDO I.,frescos
chorizo pamplona 65 gr,65 gr,1.0,15.38,REVILLA,frescos
chorizo tradicional 65 gr,65 gr,1.0,15.38,REVILLA,frescos
chorizo tradicion,1 paquete,15.9,15.9,REVILLA,frescos
salami extra lonchas 65 gr,65 gr,1.0,15.38,REVILLA,frescos
salchichon extra 65 gr,65 gr,1.0,15.38,REVILLA,frescos
filete anchoa cantabrico aceite girasol msc tarro 55 gr,55 gr,3.99,72.55,REVUELTA,frescos
filete anchoa cantabrico msc en aceite oliva 30 gr,30 gr,2.49,8.3,REVUELTA,frescos
corvina crianza españa entera o mitades,1 paquete,14.8,10.95,REX,frescos
tentaculo pulpo cocido 220 gr,220 gr,12.9,58.64,REY DE PULPO,frescos
burger americana 2 unidades 300 gr,300 gr,4.29,14.3,ROLER,frescos
burger angus 2 unidades 240 gr,240 gr,4.5,18.75,ROLER,frescos
burger entrecot aguja 2 unidades 240 gr,240 gr,4.39,18.29,ROLER,frescos
burger con secreto de cerdo 240 gr,240 gr,2.99,12.46,ROLER,frescos
carpaccio marinado 110 gr,110 gr,4.25,38.64,ROLER,frescos
mini burgers mixta 280 gr,280 gr,3.1,11.07,ROLER,frescos
salchichon extra,1 paquete,16.9,16.9,ROLFHO,frescos
salchichon extra 60 gr,60 gr,1.05,17.5,ROLFHO,frescos
queso brillat savarin igp leche cruda de vaca 100 gr,100 gr,3.65,36.5,ROUZAIRE,frescos
queso bola edam tierno holandes cuña 310 gr,310 gr,2.92,9.42,ROYAL ORANGE,frescos
queso gouda tierno lonchas 200 gr,200 gr,1.99,9.95,ROYAL ORANGE,frescos
queso semicurado bola edam 285 gr,285 gr,3.81,13.37,ROYAL ORANGE,frescos
queso mahon dop vaca leche cruda semicurado,1 paquete,17.59,17.59,SA NAVETA,frescos
queso azul leche vaca pasteurizada,1 paquete,16.5,16.5,SAINT-FLOUR,frescos
catalana tradicional,1 paquete,13.9,13.9,SALGOT,frescos
rodaja emperador sin hueso,1 paquete,4.73,22.5,SAN MARCO,frescos
queso untar natural 200 gr,200 gr,2.25,11.25,SAN MILLAN,frescos
queso cheddar rallado 150 gr,150 gr,2.5,16.67,SANABRIA,frescos
queso cheddar en lonchas 200 gr,200 gr,2.55,12.75,SANABRIA,frescos
queso fundido lonchas sandwich 160 gr,160 gr,1.61,10.06,SANABRIA,frescos
queso oveja semicurado en lonchas 100 gr,100 gr,1.97,19.7,SANABRIA,frescos
queso de cabra tierno lonchas 160 gr,160 gr,3.07,19.19,SANABRIA,frescos
membrillo artesano natural sin gluten,1 paquete,15.9,15.9,SANTA TERESA,frescos
membrillo bio 290 gr,290 gr,4.59,15.83,SANTA TERESA,frescos
membrillo en lonchas 150 gr,150 gr,3.25,21.67,SANTA TERESA,frescos
membrillo para untar 175 gr,175 gr,2.19,12.51,SANTA TERESA,frescos
chopped lonchas lata 150 gr,lata 150 g,1.71,11.4,SERRANO,frescos
chorizo pimienta corte fresco 100 gr,100 gr,1.85,18.5,SERRANO,frescos
dados de jamon cocido 150 gr,150 gr,1.65,11.0,SERRANO,frescos
delisandwich cangrejo 130 gr,130 gr,1.69,13.0,SERRANO,frescos
longaniza blanca sin tripa 445 gr,445 gr,2.47,5.55,SERRANO,frescos
longaniza de pascua,1 paquete,0.76,18.9,SERRANO,frescos
longaniza de pascua 180 gr,180 gr,2.99,16.61,SERRANO,frescos
magro adobado 330 gr,330 gr,2.99,9.06,SERRANO,frescos
pavo trufado bi pack 2 x 60 gr,2 x 60,1.55,12.92,SERRANO,frescos
pechuga de pavo adobado 330 gr,330 gr,3.99,12.09,SERRANO,frescos
pechuga de pavo dados 150 gr,150 gr,1.79,11.93,SERRANO,frescos
toppings pechuga pollo 98% carne al horno 140 gr,140 gr,2.29,16.36,SERRANO,frescos
toppings pechuga pollo 98% carne sabor natural 140 gr,140 gr,2.29,16.36,SERRANO,frescos
u snack salchichon 60 gr,60 gr,1.29,21.5,SERRANO,frescos
dipper de pollo y queso 250 gr,250 gr,2.57,10.28,SEÑOR POLLO,frescos
pate superior de pato frances 150 gr,150 gr,3.99,26.6,SIVORÉ,frescos
longaniza de payes 250 gr,250 gr,4.85,19.4,SOLÀ,frescos
salami finas hierbas finas lonchas 150 gr,150 gr,2.99,19.93,SOLÀ,frescos
salchichon cular,1 paquete,18.9,18.9,SOLÀ,frescos
salchichon a la pimienta finas lonchas 150 gr,150 gr,2.45,16.33,SOLÀ,frescos
bloc foie gras de pato lata 130 gr,lata 130 g,6.99,53.77,SOROA,frescos
huevas de capelan negro 50 gr,50 gr,1.99,39.8,SPHERIKA,frescos
huevas de capelan rojo 50 gr,50 gr,1.99,39.8,SPHERIKA,frescos
perlas de arenque msc 50 gr,50 gr,3.65,73.0,SPHERIKA,frescos
perlas de salmon 100 gr,100 gr,5.25,52.5,SPHERIKA,frescos
burrata vassetto 125 gr,125 gr,2.59,20.72,SPIGA,frescos
mozzarella buffala dop 125 gr,125 gr,2.15,17.2,SPIGA,frescos
provolone dolce oregano 150 gr,150 gr,2.19,14.6,SPIGA,frescos
queso grana padano d.o.p. 180 gr,180 gr,3.06,17.0,SPIGA,frescos
ricotta 250 gr,250 gr,2.15,8.6,SPIGA,frescos
q. gruyère suizo d.o.p leche cruda de vaca,1 paquete,31.1,31.1,SUIZA,frescos
queso de cabra 100% estilo griego 150 gr,150 gr,1.99,13.27,SÈNA,frescos
queso de vaca 100% estilo griego 150 gr,150 gr,2.09,13.93,SÈNA,frescos
cintas de bacon 150 gr,150 gr,2.1,14.0,TARRADELLAS,frescos
fuet espetec 180 gr,180 gr,2.55,14.17,TARRADELLAS,frescos
jamon cocido finas lonchas 125 gr,125 gr,2.25,18.0,TARRADELLAS,frescos
pate finas hierbas frasco 125 gr,frasco 125 g,1.39,11.12,TARRADELLAS,frescos
pate iberico 125 gr,125 gr,1.39,11.12,TARRADELLAS,frescos
pate de atun 125 gr,125 gr,1.39,11.12,TARRADELLAS,frescos
pate de pimienta frasco 125 gr,frasco 125 g,1.39,11.12,TARRADELLAS,frescos
pate de salmon 125 gr,125 gr,1.39,11.12,TARRADELLAS,frescos
lacon asado 200 gr,200 gr,2.15,10.75,TELLO,frescos
pechuga de pavo asada 90% carne,1 paquete,23.9,23.9,TELLO,frescos
pechuga de pollo 90% carne esencia,1 paquete,16.5,16.5,TELLO,frescos
queso oveja pesto 3% leche pasteurizada,1 paquete,25.9,25.9,V.SOTUELAMOS,frescos
queso oveja semicurado leche oveja pasteurizad,1 paquete,20.7,20.7,V.SOTUELAMOS,frescos
queso oveja tierno leche pasteurizada,1 paquete,17.16,17.16,V.SOTUELAMOS,frescos
queso oveja c/ajo negro leche pasteurizada,1 paquete,23.3,23.3,V.SOTUELAMOS,frescos
queso de oveja trufado l. de oveja pasteurizada,1 paquete,25.7,25.7,V.SOTUELAMOS,frescos
palitos pic y croq 4 paquetes 140 gr,140 gr,2.59,18.5,VACA QUE RIE,frescos
queso cheddar 8 loncha tranchettes 150 gr,150 gr,2.14,14.27,VACA QUE RIE,frescos
queso fundido 16 porciones 250 gr,250 gr,2.69,10.76,VACA QUE RIE,frescos
queso fundido light 16 porciones 250 gr,250 gr,2.69,10.76,VACA QUE RIE,frescos
queso fundido light queso azul 16 porciones 250 gr,250 gr,3.1,12.4,VACA QUE RIE,frescos
queso semicurado light 16 porciones 250 gr,250 gr,3.1,12.4,VACA QUE RIE,frescos
queso sin lactosa porciones 120 gr,120 gr,2.03,16.92,VACA QUE RIE,frescos
queso oveja romero leche pasteurizada,1 paquete,24.5,24.5,VEGA SOTUELA,frescos
"jamon de cebo iberico peso aproximado 7,5 kg 7,5 kg","7,5 kg",149.0,19.87,VILLAR,frescos
lonchas veganas sabor original 200 gr,200 gr,3.59,17.95,VIOLIFE,frescos
rallado vegano estilo mozzarella 200 gr,200 gr,3.59,17.95,VIOLIFE,frescos
tofu bio 400 gr,400 gr,3.45,8.63,VIVERA,frescos
queso old amsterdam cortadas 200 gr,200 gr,5.15,25.75,WESTLAND,frescos
sobrasada cular,1 paquete,14.5,14.5,ZAGAL,frescos
sobrasada etiqueta negra,1 paquete,17.5,17.5,ZAGAL,frescos
sobrasada etiqueta negra 200 gr,200 gr,2.99,14.95,ZAGAL,frescos
sobrasada picante 200 gr,200 gr,2.65,13.25,ZAGAL,frescos
sobrasada tradicional 200 gr,200 gr,2.85,14.25,ZAGAL,frescos
kiwi amarillo,1 paquete,1.01,6.99,ZESPRI,frescos
bocata centeno 16,1 paquete,0.84,7.3,Desconocida,horno
tejas,1 paquete,1.49,9.31,Desconocida,horno
tarta nata y trufa,1 paquete,7.99,11.02,Desconocida,horno
bizcocho casero de chocolate con leche,1 paquete,2.69,6.73,Desconocida,horno
pan de picos,1 paquete,0.9,3.16,Desconocida,horno
barra de pan ,1 paquete,0.5,2.0,Desconocida,horno
bizcocho de azucar,1 paquete,3.19,7.09,Desconocida,horno
hogaza maiz semillas calabaza y girasol,1 paquete,1.88,4.7,Desconocida,horno
croissant artesano 1 unidad,1 paquete,0.69,9.2,Desconocida,horno
tarta de la abuela,1 paquete,7.15,13.62,Desconocida,horno
panini 4 quesos 29,1 paquete,1.39,13.9,Desconocida,horno
barra rustica,1 paquete,0.86,3.51,Desconocida,horno
baguette rustica,1 paquete,0.96,4.57,Desconocida,horno
palmeras,1 paquete,2.45,15.31,Desconocida,horno
milhojas de chocolate,1 paquete,2.99,11.96,Desconocida,horno
pan rebanado payes con semillas de calabaza,1 paquete,2.19,4.47,Desconocida,horno
magdalenas caseras,1 paquete,2.46,6.83,Desconocida,horno
bizcocho casero de manzana,1 paquete,2.79,6.98,Desconocida,horno
barra familiar,1 paquete,1.26,4.0,Desconocida,horno
berlina rellena de chocolate 2 unidades,2 unidades,1.69,9.39,Desconocida,horno
big dots sugar 2 unidades,2 unidades,1.29,9.92,Desconocida,horno
mini empanadilla pisto 7 unidades,7 unidades,1.95,7.8,Desconocida,horno
mini 9 cereales y semillas 4 unidades,4 unidades,1.15,4.11,Desconocida,horno
baguettina con fibra 5 unidades,5 unidades,1.19,2.16,Desconocida,horno
pan de molde integral,1 paquete,1.49,3.73,Desconocida,horno
mini empanadilla selecta espinacas queso 5 und,5 und,2.85,13.57,Desconocida,horno
susu de crema con bano de chocolate,1 paquete,2.69,13.45,Desconocida,horno
pan 7 semillas y pipas de calabaza 3 mm,1 paquete,1.44,6.26,Desconocida,horno
palmera cacao,1 paquete,2.95,14.75,Desconocida,horno
mini empanadilla de atun con olivas 6 und,6 und,2.55,11.33,Desconocida,horno
hogaza 7 cereales y semillas,1 paquete,2.19,6.0,Desconocida,horno
pan hamburguesa rustico natural 100 4u,4u,1.59,5.3,Desconocida,horno
trufas heladas 12 unidades,12 unidades,5.95,30.99,Desconocida,horno
lionesas de nata 10 unidades,10 unidades,4.95,19.8,Desconocida,horno
tarta san marcos,1 paquete,8.3,8.3,Desconocida,horno
tarta bombon,1 paquete,11.99,11.99,Desconocida,horno
pastel sara,1 paquete,2.59,20.72,Desconocida,horno
tarta de almendra,1 paquete,5.29,13.23,Desconocida,horno
pastel de boniato con azucar 6 unidades,6 unidades,2.35,8.7,Desconocida,horno
pan de molde centeno y semillas,1 paquete,1.89,4.73,Desconocida,horno
burger cristal 2 unidades,2 unidades,0.99,6.6,Desconocida,horno
palito sobrasada 4 unidades,4 unidades,1.39,12.64,Desconocida,horno
tarta galleta arandanos nata y queso,1 paquete,9.95,19.9,Desconocida,horno
carrot cake tarta de zanahoria,1 paquete,10.95,14.22,Desconocida,horno
baguettina sin gluten,1 paquete,1.19,11.9,Desconocida,horno
coqueta multicereales,1 paquete,2.29,11.45,Desconocida,horno
susu de crema,1 paquete,2.19,12.17,Desconocida,horno
pan perritos rusticos 4 unidades,4 unidades,1.39,6.32,Desconocida,horno
media hogaza integral de espelta y fibra,1 paquete,2.59,8.63,Desconocida,horno
tarta mousse de limon,1 paquete,7.95,14.45,Desconocida,horno
mini croissant mantequilla 6 unidades,6 unidades,1.18,9.83,Desconocida,horno
barra de pan masa madre,1 paquete,0.83,3.53,Desconocida,horno
pan rebanado con alto contenido en proteinas,1 paquete,1.89,6.3,Desconocida,horno
hoops glaseados 2 unidades,2 unidades,0.79,7.9,Desconocida,horno
hoops bombon 2 unidades,2 unidades,0.85,7.73,Desconocida,horno
coquetas de cacahuete,1 paquete,2.29,11.45,Desconocida,horno
palito queso y anchoa 4 unidades,4 unidades,1.49,14.19,Desconocida,horno
delicias de almendra,1 paquete,2.19,9.73,Desconocida,horno
rustico 100 integral de trigo,1 paquete,0.65,6.84,Desconocida,horno
rustico sin sal anadida 100 integral de trigo,1 paquete,0.75,5.77,Desconocida,horno
tarta de nata trufa y yema,1 paquete,11.99,15.99,Desconocida,horno
tarta crujiente de chocolate y nata,1 paquete,7.89,22.54,Desconocida,horno
fartons 5 unidades,5 unidades,1.75,11.67,Desconocida,horno
lionesas surtidas 10 unidades,10 unidades,4.95,19.8,Desconocida,horno
mini centeno 30 3 unidades,3 unidades,1.09,4.27,Desconocida,horno
barra huerta,1 paquete,0.89,3.49,Desconocida,horno
panecillo 10 unidades,10 unidades,1.15,2.56,Desconocida,horno
bocata rustico 1 unidad,1 paquete,0.57,5.18,Desconocida,horno
pastel san marcos bajo en azucar,1 paquete,3.95,18.81,Desconocida,horno
